151	11.529631	0	4.21665	1	0
152	11.732872	0	7.03981	1	0
153	12.02118	0	9.462847	1	0
154	11.856803	0	12.089966	1	0
155	11.641548	0	15.271323	1	0
156	12.272338	0	17.447071	1	0
157	11.409536	0	20.8916	1	0
158	11.987329	0	23.361274	1	0
159	11.365639	0	25.442989	1	0
160	9.517688	0	1.003974	1	0
161	8.555789	0	4.060853	1	0
162	8.694962	0	6.152545	1	0
163	9.081997	0	9.841704	1	0
164	8.924148	0	11.880465	1	0
165	8.755295	0	15.002028	1	0
166	9.350182	0	17.517634	1	0
167	8.696241	0	20.414351	1	0
168	8.983	0	23.053181	1	0
169	9.396064	0	25.790519	1	0
170	6.329062	0	1.002465	1	0
171	6.448854	0	4.086393	1	0
172	5.937721	0	6.454346	1	0
173	6.444446	0	9.35712	1	0
174	6.744429	0	12.41697	1	0
175	6.428059	0	14.439344	1	0
176	6.631603	0	18.176723	1	0
177	6.682717	0	20.251792	1	0
178	5.807195	0	22.777593	1	0
179	6.766974	0	25.582549	1	0
180	3.21655	0	1.352308	1	0
181	3.472084	0	4.008731	1	0
182	3.602072	0	6.389638	1	0
183	3.980828	0	9.665752	1	0
184	3.727449	0	11.851527	1	0
185	4.025515	0	14.831661	1	0
186	3.532586	0	17.364933	1	0
187	3.230415	0	20.042527	1	0
188	3.550285	0	22.956877	1	0
189	3.026096	0	25.369583	1	0
190	1.218507	0	1.263867	1	0
191	0.33188	0	3.335542	1	0
192	0.64529	0	6.890037	1	0
193	0.678031	0	8.984454	1	0
194	1.04861	0	11.783555	1	0
195	1.116616	0	15.185686	1	0
196	0.729447	0	17.604886	1	0
197	0.221073	0	19.951472	1	0
198	1.151443	0	22.909566	1	0
199	0.960012	0	25.97739	1	0
200	53.129349	0	28.664675	1	0
201	50.372882	0	28.664675	1	0
202	47.616414	0	28.664675	1	0
203	44.859947	0	28.664675	1	0
204	42.103479	0	28.664675	1	0
205	39.347012	0	28.664675	1	0
206	36.590544	0	28.664675	1	0
207	33.834077	0	28.664675	1	0
208	31.077609	0	28.664675	1	0
209	28.321142	0	28.664675	1	0
210	25.564674	0	28.664675	1	0
211	22.808207	0	28.664675	1	0
212	20.051739	0	28.664675	1	0
213	17.295272	0	28.664675	1	0
214	14.538804	0	28.664675	1	0
215	11.782337	0	28.664675	1	0
216	9.02587	0	28.664675	1	0
217	6.269402	0	28.664675	1	0
218	3.512935	0	28.664675	1	0
219	0.756467	0	28.664675	1	0
